"X.U.FEFF.id","title","collection","english_speaking","budget","budget_boxcox","popularity","popularity_boxcox","runtime","mes","year","productoras","reparto","produccion","revenue","revenue_boxcox","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science_Fiction","Thriller","Tv_movie","War","Western"
767,"Big Miracle","No","Yes",40000000,160.722700867,6.159379,2.41761973770265,107,"Febrero",2012,226,151,28,24719215,44.8660212660605,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
768,"Superbad","No","Yes",20000000,139.269990590722,16.205105,4.35397498900472,113,"Agosto",2007,98,138,83,121463226,54.3345816426694,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
769,"Love Is Strange","No","Yes",18000000,136.261725024739,6.15698,2.41694766909391,98,"Febrero",2014,4,47,75,2262223,33.1969955166689,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
770,"Red Scorpion","No","Yes",16000000,132.972966146122,2.549325,1.08040219638595,105,"Diciembre",1988,0,38,10,4192440,35.9458918090028,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
771,"Free State of Jones","No","Yes",50000000,168.286210788787,10.223582,3.36180678754964,139,"Junio",2016,0,111,239,25035950,44.9359207090458,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0"
772,"Kaminey","No","No",9000000,117.975474292468,2.089842,0.824937587487569,135,"Agosto",2009,0,7,10,18130000,43.1911990497772,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
773,"Inventing the Abbotts","No","Yes",12000000,125.258554234868,5.063701,2.0894114019045,110,"Abril",1997,25,95,146,5926128,37.5638611646895,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
775,"13","No","Yes",9750000,119.959974375397,14.67986,4.12935525772333,97,"Marzo",2010,14,79,146,3317662,34.8831380912289,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
776,"Born to Be Wild","No","Yes",350000,59.2367578561721,2.92387,1.26569582508414,40,"Abril",2011,0,27,15,7732325,38.8462254896665,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
777,"Australia","No","Yes",130000000,204.777388587675,9.566135,3.22962575388188,165,"Noviembre",2008,162,92,199,49554002,48.8176777208562,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
778,"The Great Wall","No","Yes",150000000,210.867994188328,15.884744,4.30806450712664,103,"Diciembre",2016,215,60,348,331957105,61.1390722085824,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
779,"Nocturnal Animals","No","Yes",22500000,142.708846953139,18.908782,4.71818547434316,116,"Noviembre",2016,209,112,265,29252978,45.797791337385,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
780,"Definitely, Maybe","No","Yes",35000000,156.355440463085,12.553657,3.78715571473721,112,"Febrero",2008,246,93,166,55447968,49.4824110081109,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
781,"Table 19","No","Yes",5000000,104.336207394328,8.645067,3.03329143263233,87,"Enero",2017,3,75,94,3305592,34.8667823433313,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
782,"I Saw the Light","No","Yes",13000000,127.360584035269,4.654312,1.95398420070328,123,"Febrero",2016,3,98,201,1646788,31.8469460766197,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
783,"Back to the Future Part II","Yes","Yes",40000000,160.722700867,13.689855,3.97466432870359,108,"Noviembre",1989,213,128,224,332000000,61.1399914035719,"0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
784,"Prelude to a Kiss","No","Yes",19000000,137.797539570737,4.582718,1.92945235914441,105,"Julio",1992,138,108,56,22697691,44.399908339003,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
785,"Undercover Blues","No","Yes",14000000,129.336989489283,2.614785,1.1141009625318,90,"Septiembre",1993,84,67,43,12416686,41.2154001045279,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
786,"Bodies, Rest & Motion","No","Yes",2500000,90.1826969357941,2.296734,0.9443827358161,95,"Enero",1993,9,31,5,764083,28.7537785918529,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
787,"A Cinderella Story","Yes","Yes",19000000,137.797539570737,8.385361,2.97529982893784,95,"Julio",2004,206,88,143,70067909,50.8908330542716,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
788,"Battle in Heaven","No","No",1601792,82.0745479319475,2.329513,0.962607455204152,96,"Mayo",2005,0,0,2,253527,24.7058289292542,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
789,"Meru","No","Yes",350000,59.2367578561721,3.457153,1.50275611883888,89,"Enero",2015,0,2,2,2334228,33.3325580440965,"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
790,"The Flowers of War","No","No",94000000,191.60546020199,6.587711,2.53478829490038,145,"Diciembre",2011,0,25,36,95311434,52.7934725030807,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0"
791,"Vanishing Point","No","Yes",1300000,78.5138826167407,5.184013,2.12774705964851,99,"Enero",1971,138,46,18,72266306,51.0792345167065,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
792,"The Little Mermaid","Yes","Yes",40000000,160.722700867,17.496832,4.53289542198397,83,"Noviembre",1989,69,28,99,222300000,58.3429854434593,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
793,"Dude, Where’s My Car?","No","Yes",13000000,127.360584035269,10.890236,3.48989543807109,83,"Diciembre",2000,147,55,279,73180723,51.1560841520097,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
794,"Extreme Ops","No","Yes",40000000,160.722700867,2.947411,1.27677313439512,93,"Noviembre",2002,165,29,47,10959475,40.5800174723544,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
795,"The Fighter","No","Yes",25000000,145.854408413629,14.141837,4.04622709642647,116,"Diciembre",2010,161,165,287,93617009,52.6809364467372,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
796,"Child's Play 3","Yes","Yes",13000000,127.360584035269,24.515462,5.37050408069834,90,"Agosto",1991,188,52,53,20560255,43.8645268932697,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
797,"Welcome to Dongmakgol","No","No",12000000,125.258554234868,4.222195,1.80166410659099,133,"Agosto",2005,2,8,11,33579813,46.5728199557872,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0"
800,"The A-Team","No","Yes",110000000,197.884346940582,16.747793,4.43031795861404,117,"Junio",2010,197,134,503,177238796,56.8122164036633,"1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
801,"The Gift","No","Yes",5000000,104.336207394328,8.585856,3.02017824031104,108,"Julio",2015,24,67,140,58978653,49.8507345599626,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
802,"Love & Friendship","No","Yes",3000000,93.7175242917412,12.822085,3.83249402458148,94,"Mayo",2016,2,35,13,14016568,41.8399016386265,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
803,"The Extra Man","No","Yes",7000000,111.947141871401,3.18614,1.38575603316297,108,"Agosto",2010,24,83,48,453079,26.7804800570728,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
804,"Robin Hood","No","Yes",15000000,131.203496371333,11.179855,3.54383407829727,83,"Noviembre",1973,5,28,24,32056467,46.3107829212285,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
805,"The Jungle Book 2","Yes","Yes",20000000,139.269990590722,10.605851,3.43594547255092,72,"Febrero",2003,70,51,12,135680000,55.0506414635753,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
806,"Red Lights","No","Yes",14000000,129.336989489283,11.535478,3.60874362503619,119,"Marzo",2012,24,105,20,13551174,41.6651497092699,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
807,"Super Troopers","Yes","Yes",3000000,93.7175242917412,7.351028,2.73100144632221,100,"Enero",2001,32,52,18,18492362,43.2965673675,"0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
808,"Once Upon a Time in Anatolia","No","No",15000000,131.203496371333,4.433261,1.8773626532365,150,"Septiembre",2011,0,0,4,138730,22.6751085201039,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
810,"Inferno","Yes","Yes",75000000,182.924003938254,18.311054,4.64096993742825,121,"Octubre",2016,125,57,152,220021259,58.2726035063264,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
811,"Notting Hill","No","Yes",42000000,162.347744141605,9.874043,3.29229773368986,124,"Mayo",1999,34,114,56,363889678,61.7954585541316,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
812,"American Flyers","No","Yes",2900000,93.0504528727276,5.50751,2.22782594010309,113,"Agosto",1985,202,22,2,1400000,31.1730276160551,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
813,"Rush Hour","Yes","Yes",33000000,154.467722714553,11.840557,3.66332046536954,98,"Septiembre",1998,75,104,127,244386864,58.9934378588946,"1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
814,"Flicka","No","Yes",15000000,131.203496371333,3.94159,1.69680790488966,95,"Octubre",2006,163,27,2,21000000,43.9786389100003,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
815,"Escape from L.A.","Yes","Yes",50000000,168.286210788787,12.229381,3.73147018285455,97,"Agosto",1996,166,103,114,42277365,47.8909652858471,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
816,"A History of Violence","No","Yes",32000000,153.489319246112,11.119707,3.53271329490735,96,"Septiembre",2005,88,74,152,60740827,50.0271978061882,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
817,"Happy Gilmore","No","Yes",12000000,125.258554234868,9.592265,3.23499865813531,92,"Febrero",1996,194,82,63,41205099,47.7424352727521,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
818,"The Legend of Boggy Creek","No","Yes",100000,45.0000000000001,1.522753,0.448196965178348,90,"Agosto",1972,0,0,7,22000000,44.230332608433,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
819,"Alvin and the Chipmunks: The Road Chip","Yes","Yes",90000000,189.90299204581,14.307672,4.07208228895288,92,"Diciembre",2015,78,83,37,233755553,58.6872602144352,"0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
820,"Sidewalks of New York","No","Yes",1000000,74.2446596230558,2.678923,1.14655113936547,107,"Noviembre",2001,2,68,15,2402459,33.4575860195527,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
822,"Swing Time","No","Yes",886000,72.3493642886789,6.507597,2.51328764266552,103,"Agosto",1936,6,8,19,2600000,33.8023423075217,"0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
823,"Shall We Dance?","No","Yes",50000000,168.286210788787,9.082538,3.12827920135801,107,"Octubre",2004,40,116,54,170128460,56.5392186969176,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
824,"Premature Burial","No","Yes",2000000,86.0282101513042,9.555852,3.22750852531723,81,"Marzo",1962,2,19,40,1250000,30.7090531536905,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
825,"Home on the Range","No","Yes",110000000,197.884346940582,8.555544,3.01344066774107,76,"Abril",2004,62,82,145,103951461,53.3407293379439,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
826,"Before Sunset","Yes","Yes",2700000,91.6591022465883,7.048957,2.65514115394821,80,"Febrero",2004,28,37,59,15992615,42.5281309708489,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
827,"The Grandmaster","No","No",3860000,98.821539695574,8.959821,3.10196292808356,130,"Enero",2013,36,17,19,64076736,50.3489944422088,"1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
828,"Monkey King: Hero Is Back","No","No",10000000,120.594321575479,3.759301,1.62585812534273,89,"Julio",2015,0,0,2,150000000,55.7066197864915,"0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
829,"Gigli","No","Yes",54000000,170.974101446777,11.415316,3.58696993150236,121,"Agosto",2003,15,83,178,7266209,38.543466765223,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
831,"A Star Is Born","No","Yes",6000000,108.396657763303,2.447359,1.02668232847805,139,"Diciembre",1976,202,25,27,161000000,56.1732686977536,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
832,"Two Lovers","No","Yes",12000000,125.258554234868,8.032616,2.89448373010486,110,"Noviembre",2008,20,58,43,3148182,34.6484085150526,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
833,"Batman Begins","Yes","Yes",150000000,210.867994188328,28.505341,5.77327414255205,140,"Junio",2005,241,278,499,374218673,61.9966924784956,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
834,"Taxi 3","Yes","No",14500000,130.283118148207,5.892859,2.3418064131144,82,"Enero",2003,0,43,37,65497208,50.4814617283652,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
835,"Larry Crowne","No","Yes",30000000,151.456732226595,10.778028,3.46872790506731,98,"Junio",2011,190,107,144,36160375,46.9932328806793,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
836,"The Fourth War","No","Yes",8000000,115.112443398143,0.91273,-0.0900757450615604,91,"Marzo",1990,0,30,6,1305887,30.8875002560946,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
837,"Just Wright","No","Yes",10000000,120.594321575479,8.870325,3.0826112619551,100,"Mayo",2010,59,39,92,21520719,44.1110146633208,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
838,"Mad Max: Fury Road","Yes","Yes",150000000,210.867994188328,29.36178,5.85450742238924,120,"Mayo",2015,242,57,271,378858340,62.0854618312664,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
839,"Hollywoodland","No","Yes",30000000,151.456732226595,7.464981,2.75905190662587,126,"Agosto",2006,21,62,4,16803753,42.7886589075009,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
840,"Bad Dreams","No","Yes",4000000,99.5639552591275,5.296777,2.16311629148361,86,"Abril",1988,2,40,101,9797098,40.0160908535899,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
841,"Neerja","No","No",10721568,122.35666125698,1.68625,0.565685510140268,122,"Febrero",2016,2,10,2,2978994,34.4024529597576,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
842,"Material Girls","No","Yes",8000000,115.112443398143,4.581577,1.92905922813616,97,"Agosto",2006,88,50,31,11449638,40.8018087958702,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
843,"Me Myself I","No","Yes",2196531,87.750758890901,0.727837,-0.303009900785436,104,"Abril",2000,15,7,2,369975,26.0426934322233,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
844,"Khumba","No","Yes",20000000,139.269990590722,5.219667,2.13898791550635,85,"Julio",2013,0,111,2,27187375,45.3906839521426,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
845,"Dracula","Yes","Yes",355000,59.4192515871247,7.503126,2.76837462060449,72,"Febrero",1931,188,6,24,1012189,29.8589782114815,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
846,"The Godfather: Part III","Yes","Yes",54000000,170.974101446777,17.185349,4.49062001342545,162,"Diciembre",1990,161,92,173,136766062,55.1025251827618,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
847,"Gold","No","Yes",20000000,139.269990590722,16.01076,4.32620033575202,120,"Diciembre",2016,6,129,276,7227038,38.5172340385196,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
848,"One Night Stand","No","Yes",24000000,144.627786973885,2.818802,1.21548001290646,102,"Noviembre",1997,75,50,46,2642983,33.8742228646321,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
849,"Raanjhanaa","No","No",6400000,109.869835499704,1.856101,0.679574883733509,140,"Junio",2013,3,8,20,18000000,43.1529350129865,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
850,"Modern Times","No","Yes",5000000,104.336207394328,8.159556,2.92384745921796,87,"Febrero",1936,46,31,44,8500000,39.3107823046251,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
851,"The Last King of Scotland","No","Yes",6000000,108.396657763303,9.424157,3.20025096757442,121,"Septiembre",2006,48,53,110,48027970,48.6339865514921,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
852,"Big Bully","No","Yes",15000000,131.203496371333,2.936443,1.27161983450286,90,"Enero",1996,223,37,33,2042530,32.757946978613,"0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
853,"The Secret Scripture","No","Yes",13000000,127.360584035269,13.177741,3.89155327715194,108,"Noviembre",2016,5,33,7,152761,22.9914382801173,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
854,"Gung Ho","No","Yes",18000000,136.261725024739,6.853782,2.60490783152807,111,"Marzo",1986,161,98,32,36611610,47.0639568674387,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
855,"FC Venus","No","No",2196531,87.750758890901,0.947509,-0.053485098987797,107,"Diciembre",2005,0,0,0,2411594,33.4740819270616,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
856,"More Than a Game","No","Yes",2053648,86.511401292155,1.199003,0.186522096738086,105,"Septiembre",2008,0,2,9,887029,29.3363248540671,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
857,"Sylvia","No","Yes",7000000,111.947141871401,11.37237,3.57914908316482,109,"Octubre",2003,6,64,48,10000000,40.1187233627273,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
858,"Ice Age","Yes","Yes",59000000,174.118484743922,17.328902,4.51016952190843,81,"Marzo",2002,155,104,177,383257136,62.1687237161674,"0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
859,"The Lazarus Project","No","Yes",9750000,119.959974375397,11.387338,3.58187723243254,99,"Octubre",2008,11,59,130,558000,27.5546241511559,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
860,"Dead Ringers","No","Yes",13000000,127.360584035269,5.53202,2.23523903097716,115,"Septiembre",1988,25,16,76,8038508,39.036283229852,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
861,"Out Cold","No","Yes",24000000,144.627786973885,4.197544,1.79265156594117,89,"Noviembre",2001,101,51,23,14782676,42.1165076597889,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
862,"Evil Dead","No","Yes",17000000,134.65606100395,12.01525,3.69413000721983,91,"Abril",2013,64,25,105,97542952,52.938963927212,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
864,"He Named Me Malala","No","Yes",350000,59.2367578561721,2.20137,0.890304373119272,87,"Septiembre",2015,26,0,32,2642899,33.8740834203969,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
865,"Wassup Rockers","No","Yes",4000000,99.5639552591275,1.489895,0.423530410399745,111,"Septiembre",2005,0,5,19,634074,28.0376777251591,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
866,"Goya's Ghosts","No","Yes",50000000,168.286210788787,5.91265,2.34751764345601,114,"Noviembre",2006,9,32,9,9448082,39.8349888452013,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
867,"Never on Sunday","No","No",151000,49.2956946505825,1.879162,0.694467725863441,91,"Mayo",1960,0,5,6,8000000,39.012741893949,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
868,"Close My Eyes","No","Yes",6000000,108.396657763303,1.404434,0.357540040490647,109,"Noviembre",1991,6,33,9,135893,22.6076656063089,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
869,"Cinderella Man","No","Yes",88000000,189.028952364895,6.363884,2.47424961867011,144,"Junio",2005,307,172,286,108539911,53.6149142509744,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0"
870,"Tristan & Isolde","No","Yes",31000000,152.486141658412,15.672195,4.27724557677046,125,"Abril",2006,185,79,130,28000000,45.5540599491331,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
871,"Battle for Terra","No","Yes",4000000,99.5639552591275,6.737142,2.57440778066556,85,"Septiembre",2007,0,168,4,6101046,37.7024219853442,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
872,"Rabbit Without Ears 2","Yes","No",11000000,123.011368782228,6.065049,2.39105436106974,124,"Noviembre",2009,0,20,0,48720000,48.7179287956567,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
873,"Illegal Tender","No","Yes",20000000,139.269990590722,1.689926,0.568233507930251,108,"Agosto",2007,0,16,6,3106835,34.5894195517662,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
874,"The Scarlet Letter","No","Yes",50000000,168.286210788787,6.752119,2.57834467920548,135,"Octubre",1995,32,73,47,10382407,40.30716049305,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0"
875,"Mama","No","Yes",15000000,131.203496371333,16.018525,4.32731457741013,100,"Enero",2013,188,23,36,146497771,55.5515705911255,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
876,"Breakdown","No","Yes",36000000,157.267111159961,7.926621,2.86971511703235,95,"Mayo",1997,171,62,66,50159144,48.889112823699,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
877,"White Nights","No","Yes",25000000,145.854408413629,3.043177,1.32120819152441,136,"Noviembre",1985,91,55,10,42160849,47.8749907714978,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
878,"Dream House","No","Yes",50000000,168.286210788787,9.995617,3.31666639223401,84,"Septiembre",2011,21,82,385,38502340,47.3520191616882,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
879,"Major League: Back to the Minors","Yes","Yes",12560000,126.452222188799,8.207548,2.93486565023017,107,"Abril",1998,223,49,111,3572443,35.2164571286767,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
880,"21 & Over","No","Yes",13000000,127.360584035269,11.29356,3.56474313374554,93,"Marzo",2013,52,31,106,48065672,48.6385876996294,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
881,"Coriolanus","No","Yes",7700000,114.197775172745,6.914615,2.62067100107557,123,"Febrero",2011,48,70,137,1072602,30.0907203979287,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
882,"Alice in Wonderland","Yes","Yes",200000000,223.652525963664,17.285093,4.50421552964155,108,"Marzo",2010,77,147,142,1025491110,69.6330206918963,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
883,"Ghost Rider: Spirit of Vengeance","Yes","Yes",57000000,172.887313144238,9.421301,3.19965690182444,95,"Diciembre",2011,114,52,184,149217355,55.672255719552,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
884,"The Grey","No","Yes",25000000,145.854408413629,14.31675,4.0734915630706,117,"Enero",2012,26,70,229,77278331,51.4901812797424,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
885,"Ivan Tsarevich & the Grey Wolf 2","Yes","No",20000000,139.269990590722,2.115609,0.8402526679924,85,"Diciembre",2013,2,2,4,18315000,43.2452281524495,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
886,"Revenge of the Pink Panther","Yes","Yes",33000000,154.467722714553,6.970037,2.63494777439097,104,"Julio",1978,48,40,49,49579269,48.8206760768261,"1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
888,"Milk","No","Yes",20000000,139.269990590722,10.680121,3.45013180159775,128,"Noviembre",2008,21,93,23,54586584,49.3893526875648,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
889,"My Big Fat Greek Wedding","Yes","Yes",5000000,104.336207394328,6.719949,2.56988081742191,95,"Febrero",2002,17,42,36,368744044,61.8906650833909,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
890,"Long Time Dead","No","Yes",13000000,127.360584035269,1.818561,0.655051969667335,94,"Enero",2002,64,22,140,13102295,41.4914044244886,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
891,"Dead Bang","No","Yes",16000000,132.972966146122,1.698895,0.574434077484984,105,"Marzo",1989,206,32,63,8125592,39.0891487588243,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
892,"Howard the Duck","No","Yes",37000000,158.158742384934,10.722672,3.45822838497611,110,"Agosto",1986,196,54,69,37962774,47.2711355140955,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
893,"Buck","No","Yes",350000,59.2367578561721,2.564695,1.0883685934158,89,"Junio",2011,0,28,0,386749,26.2028632595776,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
894,"Brokedown Palace","No","Yes",25000000,145.854408413629,6.570918,2.53029668556767,100,"Agosto",1999,165,53,6,13000000,41.4510610260408,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
895,"Don't Say a Word","No","Yes",50000000,168.286210788787,6.824871,2.59738200570736,113,"Septiembre",2001,122,103,423,100020092,53.0970020529109,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
896,"Gray Lady Down","No","Yes",30000000,151.456732226595,3.507084,1.5236050698665,111,"Marzo",1978,193,70,42,5438927,37.157559674521,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
897,"Step Up","Yes","Yes",12000000,125.258554234868,14.21769,4.05807946332436,104,"Agosto",2006,89,74,142,114194847,53.9388249547241,"0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
